video_id,title,description,channel,published_at,url,sentiment,comment_sample
-ki4YVVC6p4,Pro kontra terkait sound horeg di Jawa Timur.. #soundhoreg #beritaterkini #jatim,,Suaka Suara,2025-07-15T08:16:15Z,https://www.youtube.com/watch?v=-ki4YVVC6p4,Netral,[]
euX2acPPujU,Sound horeg mempersatukan ngga cuma ngaji,Makin seru ini perdebatan sound horeg. Kamu pro atau kontra? #horeg #soundhoreg #MUI #fatwaMUI.,Amanat Institute,2025-07-22T15:01:00Z,https://www.youtube.com/watch?v=euX2acPPujU,Kontra,"['Sound horeg mempersatukan apa', 'Pantesnya sound horeg diadain di tengah hutan n tengah laut... 🤣🤣🤣🤣🤣\nCacat mental orang ini....', 'Gedabrus jelas2 sound horeq banyak yg bertengkar', 'SAYA SETUJU SOUND HOREG MEMPERSATUKAN...SPRT JUGA DISKOTIK, LOKALISASI...ITU JUGA MEMPERSATUKAN..!;😅😅😅', 'Apapun kalo berlebihan itu tidak benar']"
klvcVv9OySM,"Dipicu Minta Kecilkan Suara, Sound Horeg Bikin Karnaval di Malang Ricuh","Beredar di media social sebuah video yang memperlihatkan kericuhan di arena karnaval di Mulyorejo, kota Malang, menjadi viral ...",Tribun Sumsel,2025-07-14T08:05:11Z,https://www.youtube.com/watch?v=klvcVv9OySM,Pro,"['Harap maklum,buat hiburane wong ndeso keso  soale gak iso ngikuti zaman 😄😄', 'semakin di biarkan semakin banyak yang mencontoh', 'Prindatim', 'Masyarakat harus kompak kalau soun horeg mengganggu bakar saja', 'Yang suka horeg  perlu dicek kejiwaannya, mereka tidak sadar sangat me ggangu li gkungan , apalagi orang orang tua dan  bayi']"
y17Bi2nEA_M,Sound horeg jatim full lighting | sound horeg india prindavan,,Kendo Channel,2024-11-06T05:20:36Z,https://www.youtube.com/watch?v=y17Bi2nEA_M,Pro,"['Anjai& sonnya🤣😂🤣😂🤣😂🤣😂', 'Bikin senyum sendiri! 𝐓𝐈𝐌𝐎𝟒𝐃', 'Bangun tidur langsung buka ✌𝐓𝐈𝐌𝐎𝟒𝐃✌.', '0:02 Wah keren 𝐓𝐈𝐌𝐎𝟒𝐃 terbaik menang mudah', 'selalu bikin aku balik lagi dan lagi! 🔁𝐓𝐈𝐌𝐎𝟒𝐃']"
Cx_e-HqeqJE,Sound miniatur Bocil buat malam tahun baru muening lur #soundminiatur #soundsystem #fyp #shortvideo,,ANOM RIYAN,2025-01-01T01:19:36Z,https://www.youtube.com/watch?v=Cx_e-HqeqJE,Pro,"['Untiren bas e jii', 'Masih kecil pinter buat sound horeg anying😂', 'gene pak ee iku buk anak e nggur daftar tok', 'Hadir kk', 'Perlu di dukung pak/ibu,,dari kecil udah mempunyai bakat']"
LqlY4i5dUuA,PANTES SOUND HOREG DIHARAMIN 😂,"Hampir seluruh warganet mengira orang-orang ini sedang menonton konser musik. Wajah yang serius, terlihat mereka sangat ...",Rekam Jejak Warga,2025-07-14T04:26:54Z,https://www.youtube.com/watch?v=LqlY4i5dUuA,Pro,"['Hobyy orang kampung ... Ciri khas negara tertinggal', 'Geramnyaaa ama sound horeg ni', 'Suara di tonton🤣', 'jgn diarahkan kerumah', 'Koq kayak fenomena kemunduran secara mental dan otak ya… agak miris sih kalau sampai ke generasi2 selanjutnya.. jadi inget filem yang nyeritain dunia 500 yg akan datang manusia jadi idiot semua bahkan untuk bercocok tanam pakainya air soda terus ada yg bisa jawab 2+2 = 4 dibilang sangat jenius dan dijadiin presiden (lupa judul filemnya)']"
zDxVBtZ1Ch8,Cek Sound miniatur Horeg lagu dj viral #shorts,,Hadika Channel ,2024-11-24T10:39:04Z,https://www.youtube.com/watch?v=zDxVBtZ1Ch8,Pro,"['Harga berapa', 'itu dj forever young', 'Musikke wenak lurd. Jenengan musikke opo bolo?', 'Horeg bolo', '2025']"
IJ5hiNn0emM,Aura Bocil Nantangin Battle Sound Horeg Kuat Banget‼️ #karnaval #soundhoreg #horegmania #horeg,Aura Bocil Nantangin Battle Sound Horeg Kuat Banget‼️ #karnaval #soundhoreg #horegmania #horeg.,Anip FVNKY ,2025-05-27T02:00:12Z,https://www.youtube.com/watch?v=IJ5hiNn0emM,Pro,"['apaan sih son kecil', 'pn', 'Sidoh 😊😊😅', 'Sido misek brewok dek iku sound opo dek', 'Sebenyenimase 😅😅😅😅']"
lFQKpWle1FM,MASBRE ANGKAT BICARA PERIHAL PELARANGAN SOUND HOREG DI PATI #soundsystembattle,,SOUND SYSTEM BATTLE,2025-05-30T01:57:53Z,https://www.youtube.com/watch?v=lFQKpWle1FM,Pro,"['Pertanyaan   ! .\nSOUND HOREG .\nMenghibur Masyarakat \nAtaukah \nMusuh Masyarakat .', 'Udh kaya jualan narkoba aja di haramkan, MUI tuh yg haram terima duit hibah yg di makan mereka', 'Membuat sesuatu yg semua orang suka dong.. biar gak pusing .. kan banyak sekali sekarang jajan nan kekinian buat aja wisata yg di dalamnya... Menyediakan berbagai macam makanan+minuman... Pasti rame.. sejahtera..😊😊😊hehe @memenyaLatif YouTube berrrrr pengusaha camilan kekinian yg laris manis kaya pasti tuh orang🎉🎉', 'Ora enek solusine boss..wes pokok e sing ora demen 50% sing diemen yo 50%😅', 'Sebaiknya sound horeg sebatas yg nyewa horegnya.😅 . Dan tempatnya jgn keluyuran.. Ada tempat kusus..']"
phaawnjVdjo,PBNU Dukung Fatwa Haram Sound Horeg | iNews Malam | 05/07,Yuk Subscribe https://www.youtube.com/c/OfficialiNews Selengkapnya baca di: https://inews.id/news Follow WA Channel ...,Official iNews,2025-07-05T15:50:25Z,https://www.youtube.com/watch?v=phaawnjVdjo,Pro,"['Kepetnya sound horeg dilarang adalah para penikmatnya malah beli sound sendiri2 terus nyetel dirumahnya masing2 tiap hari, ga peduli sekitar, ga peduli waktu. Ini malah lebih ngeganggu daripada sound horeg yg muter2 itu...', 'Fatwa yg haram dibuat.. fatwa tdk ada manfaat lebih besar muhdarat dari pada manfaat', 'Sound horeg haram dan melanggar peraturan lalu lintas, itu udah masuk kategori ODOL.', 'Wess,  para pelanggan... please  hentikan penggunaan sistim pesanan yang tak efektif dan efisien  ini...', 'Pbnu wani haramno nasab palsu😂😂']"
tbk0S991kf0,Pro-kontra Sound Horeg. #soundhoreg,,BUNG DAFI,2025-07-25T16:20:56Z,https://www.youtube.com/watch?v=tbk0S991kf0,Netral,"['Yang pro orang pelo.', 'Jln terus manteb', 'Omong hoak', 'Kakean cocot Cok raimu gak tau nanggap AE komen Cok..seng nanggap AE sangat menikmati cokkk', 'Buzzer2 sound horeg sudah bereaksi dimana2']"
RW-F8CPpHRQ,SEJARAH SOUND HOREG ! FENOMENA INDONESIA JADI MIRIP PRINDAVAN ? 🥹,Beli GENLABS : https://www.tokopedia.com/genlabsofficial Business inquiries : +6282219111198 (Noval) Email ...,Kamar JERI,2024-10-18T04:00:50Z,https://www.youtube.com/watch?v=RW-F8CPpHRQ,Pro,"['Lucu liat komentar nya😂 \nSemua pada komen tapi nonton video nya ngak sampai selesai😅😂\nPantesan pada ngak Terima dan ngerasa kayak di hujat😂😂', 'YG SUKA MUSIK HOREG INI ,ORG YG KRG WARAS ,YG SUKA DUGEM SAMPE PAGI, KLO ORG WARAS PASTI TDK SENANG , G ADA MANFAAT NYA TUK RAKYAT INDONESIA,BUAR RAKYAT INDONESIA RESAH DAN TER GANGGU DGN KEHADIRAN HOREG INI, MERESAH KAN,MERUGIKAN DAMPAK NYA TUK RAKYAT PK SEGRA DI BUBAR KN PK,,, 😂😂😂', 'Definisi berkompetisi dalam kebodohan 😂😂😂😅', 'Sumpeg bgt tetangga belakang rumah usaha horeg, sampe ga bs zoomm meeting, sampe rumah geter n jantung berdebar2, asli bikin pengen ngamok2 😢', '😢Untung ak di Hongkong gk pulang pulang ya ampun dlu perasaan gk Ada Kaya gt di jatim...']"
6PQwJXNdIEY,Daya Pikat Sound Horeg antara Pro Kontra #shorts #short #viralvideo #viralshorts,fans #sound #hiburan #love #god #videos #up #ig #trending #google #skills #content #reels #fb #op #youtube #hit #views #nice ...,Dinha,2025-06-01T14:13:31Z,https://www.youtube.com/watch?v=6PQwJXNdIEY,Netral,[]
Vfs1MgGYfZM,PRO KONTRA SOUND HOREG.#BLIZARD#BREWOG#hproaudio,,inank channel,2025-07-23T04:20:01Z,https://www.youtube.com/watch?v=Vfs1MgGYfZM,Netral,[]
BuaaVMrsaik,Miniatur sound ulum audio putar dj brazil menina do job ds karanganyar,trukoleng #miniatursoundsystem #trukminiatur #soundhoreg truk miniatur sound.,PA Channel,2025-05-10T01:36:28Z,https://www.youtube.com/watch?v=BuaaVMrsaik,Pro,"['😍😍😍', 'Horek']"
GkiBsmG3GOg,Sosok Bupati Blitar Disorot Ingin Gelar Lomba Sound Horeg meski Diharamkan MUI: Berdampak Positif,Download aplikasi berita TribunX di Play Store atau App Store untuk dapatkan pengalaman baru TRIBUN-VIDEO.COM - Berikut ...,Tribunnews,2025-07-24T10:39:36Z,https://www.youtube.com/watch?v=GkiBsmG3GOg,Pro,"['Jawa sodara prindavan 😂😂😂😂', 'Kapan pelaksanaan lombanya', 'Harus nya lomba sond horeg di pulau yang tak berpenghuni😂', 'Ngak Penting Di lombakan...KMBALIKAN SEPERTI SEMULa...BERI IJIN WAKTU DI MASYARAKAT.  TIAP TIAP KCNMTAN...BISA KARNAFAL...LOSSSS', 'Bupati dongo']"
LhxJvOH0Jd4,CEK SOUND ASS COMUNITY PRAT2 (ANIMASI SOUND SISTEM) LINGTHING BY MEDIA ANIMASI SOUND SISTEM,animasisoundsystem #aliidchannel #ceksound #infoterkini #infoterbaru #horeg #splaudio #ceksound.,MAS_KACONK SQUAD,2023-04-01T04:25:57Z,https://www.youtube.com/watch?v=LhxJvOH0Jd4,Pro,"['Mas iki seng tak ngge cek sound pertama kali', 'Ngedit di mna', '😈😎🤟☠️👿😈👿😈😎😎😏😏😏🤟🤟☠️💀🤑😎🤯', 'Hdhdhdjhshsjfvdhbxgrhdbfguehdvrudhvfhxbr 1:10 1:11 1:11 1:11 1:11 1:13 hdhdhdbdbdhdbddhhdhdhduehdgejfgeisbf xndnzhecnskwdeb,nsfmf kxbf bdbdjdvfbdj ems BG bxj dndjd dhdjcdjejdvtjdkvgke 1:32 1:32 1:32 1:33 1:33 1:33 1:33 1:34 1:34 1:34 1:35 1:35 1:36 1:36 rjjdjrhdhdhdhhddffgjnfjddjhfhfhfh', 'Mantap Bos']"
vt6ue5sGSas,Sound horeg Yang Menuai Pro Kontra #shortsviral,,AfifUddin,2024-08-23T23:52:14Z,https://www.youtube.com/watch?v=vt6ue5sGSas,Netral,"['Sound mencret', 'Tergantung acara dan tempat']"
Iu-htXLaCvg,"Porak Poranda! Karnaval Sound Horeg Melintas, Rontokkan Dagangan Toko Milik Warga #soundhoreg","KAPANLAGI.COM - KL Lovers, Di tengah pro kontra sound horeg yang semakin menjadi, lagi-lagi sebuah video beredar di media ...",KapanLagiDotCom,2025-08-12T04:25:53Z,https://www.youtube.com/watch?v=Iu-htXLaCvg,Pro,"['Tidak hanya telinga yang budeg..hati dan otaknya audah budeg', ""Lebih baik tidak pakai sound horeg mengganggu' ketenangan masyarakat Fatwa MUI haram"", 'Kasian yg punya bayi ya Allah', 'Pemerintah mana..?😢', 'Bentar lagi yg bikin soen horeg jantungnya pecah']"
6LM-W-lBH3s,Thomas Alva edi sound horeg kasih paham agus gemoy,,ANIMASI SOUN SISTEM ,2025-07-29T12:37:08Z,https://www.youtube.com/watch?v=6LM-W-lBH3s,Pro,"['RELA BEGADANG 7 HARI 7 MALAM BIAR MELEGARR GTU', 'keren banget bang tomas', 'Geblek!??', 'Positip angin duduk', 'Liat nih gua keren 😂😂']"
PiuI7h6wT1w,"Porak Poranda! Karnaval Sound Horeg Melintas, Rontokkan Dagangan Toko Milik Warga #soundhoreg","KAPANLAGI.COM - KL Lovers, Di tengah pro kontra sound horeg yang semakin menjadi, lagi-lagi sebuah video beredar di media ...",KapanLagiDotCom,2025-08-12T04:38:06Z,https://www.youtube.com/watch?v=PiuI7h6wT1w,Netral,"['Son merugikan orang lain', 'Lapor sj', 'Udah urusan ama Panitia']"
HZNO1TTemKc,Aku suka nonton sound horeg,,TAKUPAZ DANCE CREW,2025-09-07T10:39:38Z,https://www.youtube.com/watch?v=HZNO1TTemKc,Netral,"['Aku.   Farla❤❤❤❤❤❤❤❤❤😂😂😂😂😂😂😂❤😂😂😂😂😂😂😂❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😂😂😂😂😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊', 'Хоёуулаан.     Найзууд.  Болохгуу.', 'Jrnfjdiwvdjwbejeiecvbvwidg1rig2rihwigwrijwtigwrih2rihir2h2ri1eyir i2fhirw', 'Aku suka lempar koko', '❤️😂😂😂']"
FzjTiiWkdy0,Pengharaman Sound Horeg menimbulkan pro dan kontra |#News | 07-2025,Credit: https://www.youtube.com/watch?v=0RtQ7Lrf_b8 If you own the copyright of content showed in this video and would like it ...,Komen Ngasal,2025-07-31T12:00:23Z,https://www.youtube.com/watch?v=FzjTiiWkdy0,Netral,[]
eymfLHLdJhU,"Viral Dijuluki Thomas Alva Edi Sound Horeg, Ini Sosok Memed Operator Sound","Di tengah ramainya pro-kontra soal sound horeg, sosok pria bernama Ahmad Abdul Aziz atau Memed Potensio mendadak viral ...",Tribun Jateng,2025-07-29T11:26:49Z,https://www.youtube.com/watch?v=eymfLHLdJhU,Pro,"['sound horeg itu bagus dan patut di kembangkan saya suka denger nya,, namun kesalahan nya banyak sound horeg di pake untuk arak2an keliling yg membuat para warga lain resah dengan keras nya musik yg keluar dari sound ,, aturan itu hanya untuk di pake di lapangan dan agak jauh dari pemukiman dan bangunan', 'Sing sabar med, wong dengki Dimana²', 'Wajah2 orang pemabuk..', 'Tumas Alva edi sound tholo you', 'Jam tidur nya hancur....akibat sampe subuh pindah"" tempat...dan akhir nya dia set audio nya yg bikin orang gak bisa istirahat juga 🤣😂']"
dRAiiwdadrc,NGAKAK! Tipe X Parodikan Gaya Cek Sound Operator Sound Horeg | tvOne,"Jakarta, https://www.tvOnenews.com - NGAKAK! Tipe X Parodikan Gaya Cek Sound Operator Sound Horeg | tvOne Fenomena ...",tvOneNews ,2025-08-10T13:01:12Z,https://www.youtube.com/watch?v=dRAiiwdadrc,Netral,[]
7qSyQ7SC4KY,Pro Kontra Sound Horeg,,Jawa Pos TV Digital,2025-07-29T11:38:38Z,https://www.youtube.com/watch?v=7qSyQ7SC4KY,Netral,['Sepi']
WQNgqPddvQI,"Laris di Jawa Timur, Sound Horeg Resmi Dilarang Tampil di Pati","KAPANLAGI.COM - KL Lovers, Fenomena sound horeg memang kerap dikaitkan dengan masyarakat Jawa Timur, meski tak ...",KapanLagiDotCom,2025-05-30T06:33:16Z,https://www.youtube.com/watch?v=WQNgqPddvQI,Pro,"['Exclusive Interview Brewog, Pegiat Sound Horeg di Jawa Timur\nhttps://youtu.be/vZs2Mmtw8bY?si=LBWPogkc9z3Yxsns', 'Moga saya bisa beli sound sistem', 'Klau saond horeg dilarang... Seharusnya klau ada yg punya hajatan pkai sound  .. Seharusnya dilarang.... Aneh2 wae kreafitas anak bangsa ciptakan suond kok dilarang.... Kurang kerjaan aja yg larang sound horeg... Slam nkri 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩...', 'Gini aja klau mmang sound horek banyak mudaraty ,smua sound sama buat hajatan,buat pengajian beesar itu jg dlarang pakek tua aja biar g haram', 'Mas brewok iku']"
rMm161eseQk,sound horeg menuai pro dan kontra,,kipli_87 slatri,2025-07-23T17:08:46Z,https://www.youtube.com/watch?v=rMm161eseQk,Netral,[]
Us8g4V8lpsI,"Karnaval Sound Horeg di Malang Ricuh, Warga dan Peserta Saling Serang #soundhoreg","KAPANLAGI.COM - KL Lovers, Di tengah pro dan kontra larangan aktifitas sound horeg, sebuah keributan terjadi saat ...",KapanLagiDotCom,2025-07-14T05:12:46Z,https://www.youtube.com/watch?v=Us8g4V8lpsI,Pro,"['Fenomena Sound Horeg, Kaca Pecah Malah Senang - Tarif Undang Hingga Aset 1 Truk yang Tembus 1 Miliar [LIPUTAN KHUSUS]\nhttps://www.youtube.com/watch?v=vZs2Mmtw8bY', 'Satu kata jancok', 'Mana komentarnya pemilik dan penggemar sound horeg ! .\nCoba dibaca dari sekian banyak yang komen miring atau yang tidak menyukai jauh lebih banyak dari pada yang menyukai.\nItu artinya masyarakat sangat sangat tidak menyukai adanya keberadaan sound horeg  .\nItulah yang terjadi bro . !', 'Budaya kesenian kayak gini kok mau dilestarikan .\nIni budaya keseniannya orang orang yang bingung atau orang yang stressssssssssssssssssssss . !!!!!!!', 'horeg dancok SDM RENDAH SEKALI LAGI SDM RENDAHHHHH']"
es9-tJ1_V9U,FATWA HARAM SOUND HOREG PRO KONTRA,FATWA HARAM SOUND HOREG | LARANGAN KERAS SOUND HOREG #viral #soundhoreg #fatwaulama #mui ...,FADHOLI MEDIA ,2025-07-23T14:24:00Z,https://www.youtube.com/watch?v=es9-tJ1_V9U,Netral,['Pengen konten taa kang']
ubnoSDSW8UQ,di paksa horeg 😁😁,,Audio Pro Kontra,2025-04-18T14:28:28Z,https://www.youtube.com/watch?v=ubnoSDSW8UQ,Netral,[]
zRc-9_FOQZI,FATWA HARAM SOUND HOREG BIKIN GEGER WARGA ‼️ UNTUNG K AFIFUDDIN ANGKAT SUARA BERI PENJELASAN LENGKAP,Hasil keputusan bahtsul masal yang dihasilkan oleh para kiai dan santri di jawa timur beberapa saat lalu menyangkut status ...,Studi tv,2025-07-29T04:01:10Z,https://www.youtube.com/watch?v=zRc-9_FOQZI,Netral,['luar biasa beliau pemahaman kepakarannya dalam usul fikih']
1knqBP2UXng,"VIRALKAN! Sound Horeg Bikin Pro Kontra, Kok Bisa? 📣",SOUND HOREG Dilarang di Mana-Mana? Ini Alasannya! Sound Horeg adalah fenomena unik yang lagi viral di karnaval dan ...,Cerita Dunia,2025-08-05T13:00:05Z,https://www.youtube.com/watch?v=1knqBP2UXng,Netral,"['Terkadang yang kalian tak suka disukai daerah lain dan bahkan orang asing sampai datang kesini, Rusia juga suka DJ EDM 🇮🇩 sampai datang sendiri ke Jatim', 'Padahal sound horeg saat imi di datangi 3 jurnalis asing bertemu boss sound horeg  bahkan masuk majalah USA.', 'Sampah ny 😖😫', 'Jawir prindavan']"
kNpDnNAoddk,cuplikan sound horeg di kecam di seluruh indonesia menunai fatwa pro dan kontra,,DEWANTORO VLOG,2025-07-23T10:57:55Z,https://www.youtube.com/watch?v=kNpDnNAoddk,Netral,[]
kNpDnNAoddk,cuplikan sound horeg di kecam di seluruh indonesia menunai fatwa pro dan kontra,,DEWANTORO VLOG,2025-07-23T10:57:55Z,https://www.youtube.com/watch?v=kNpDnNAoddk,Netral,[]
4GPMnVYppKw,Kenapa ya Check Sound Horeg itu Ramai?,"Kenapa ya check sound horeg selalu ramai ditonton masyarakat, khususnya di Jawa Timur? Fenomena ini biasanya berlangsung ...",PAK GURU STORY,2025-08-29T15:38:07Z,https://www.youtube.com/watch?v=4GPMnVYppKw,Netral,['Cocok']
cEruMHKLLS0,"Fatwa Haram Sound Horeg di Jatim, MUI Masih Lakukan Kajian Serius","KOMPAS TV- Fatwa Haram Sound Horeg di Jatim, MUI Masih Lakukan Kajian Serius #soundhoreg #jatim #mui Sahabat Kompas ...",KOMPASTV JAWA TIMUR,2025-07-10T02:35:28Z,https://www.youtube.com/watch?v=cEruMHKLLS0,Pro,"['LAGIAN GAK ADA DAMAPAK BAIKNYA..LIATIN ORANG JOGET GAK JELAS😂😂', 'Sound horeg tetap losss', 'setiap son kluar itu pasti panggilan punya hajat bukan sak karepe dewe loo. son aja di prmasalahkan. kurang kesibuk.an aja', 'Son horek helosss maju teruss', 'Brati klo ada orang punya hajat mantu nywewa son haram brati. angelll angellll']"
W7AjMAYE9tc,Tanggapan KH Lukman Syafi&#39;i Soal Pro Kontra Sound Horeg ,Tanggapan KH Lukman Syafi'i Soal Pro Kontra Sound Horeg #fatwaharam #soundhoreg #pengajian #mui #brewog.,Media Kyai,2025-08-01T17:26:58Z,https://www.youtube.com/watch?v=W7AjMAYE9tc,Netral,['Bwetuuul']
4Jhuww6nzGI,Kenapa Sound Horeg Bisa Viral? Ini Penjelasan Ilmiah &amp; Asalnya!,Kenapa Sound Horeg Bisa Viral? Ini Penjelasan Ilmiah & Asalnya! Sound Horeg makin viral di mana-mana. Tapi tahu gak?,KULAAN ISI OTAK,2025-07-23T10:24:33Z,https://www.youtube.com/watch?v=4Jhuww6nzGI,Netral,[]
Gdo9zFNxiDg,Bos sound horeg angkat bicara larangan sound horeg di pati,,SOUND SYSTEM BATTLE,2025-05-29T16:32:45Z,https://www.youtube.com/watch?v=Gdo9zFNxiDg,Pro,"['Hiburan SH ini langsung  menghilangkan  budaya asli jawa yang adi luhung misalnya, gending2, campur cari ,kroncong yang indah didengar sopan', 'Intinya suara sound lu itu BERISIK DAN NORAK!!!', 'Gak ada manfaat nya klu elo banyak uang bikin acara bakti sosial lebih manfaat klu buat iklan.produk elo ya bikin iklan', 'pati ruwet ra asik blas gak se asik sumbersewu banyuwangi', 'https://youtu.be/3sZvg7mnfxA?si=Jt2wvuuu6ht5y5kk \nELEMEN PALA LU ... DENGER NIH POLISI NGOMONG APA ...']"
SDyiVl0itac,Selagi Sound HOREG Mah Langsung Aja Mintain🤭😂 #trendingshorts #viral2025 #fyp,Band ska legendaris Tipe-X menanggapi fenomena viral sound horeg yang marak di media sosial dengan mengunggah video ...,Berita Terupdate byLT,2025-08-06T08:00:38Z,https://www.youtube.com/watch?v=SDyiVl0itac,Kontra,"['Sekalian sita sound Horegnya dan musnahkan biar gak ganggu kenyamanan masyarakat...👍👍👍', 'mintain bang mintain biar mereka tutup,tolong artis² penyanyi yg lagunya dipake sound horeg mintain mereka royality,selamatkan Indonesia dari manusia sampah dan hama.', 'Sound horeg harus bayar tuh.. Mereka itukan banyak uang. Bangunan yg mereka rusak saja,mereka ganti. 😂😂😂', 'Wajibbbb', 'Sound horeg suaranya ngalahin pas dikonser 😂😂']"
Hspe5bel98g,SOND HOREG KECELAKAAN! Truk Sound Horeg Terjebur Sungai #soundhoreg #disaster #kecelakaan #trukoleng,"Ketika bencana datang tanpa peringatan, hanya pengetahuan yang bisa menyelamatkan. Video ini dibuat menggunakan ...",ShortDisaster,2025-08-09T01:00:30Z,https://www.youtube.com/watch?v=Hspe5bel98g,Pro,"['Haha baju kuning ga ada paniknya tetep joget😅', 'Editor AI', 'Nooooooo😢', 'AI cukkk😂😂', 'Semakin di benci,sound horeg semakin terkenal keluar negri,salam satu hobi']"
IyChqGh8zOs,"Protes Karena Halamannya Dijadikan Parkiran Tanpa Izin, Pemilik Rumah Dit3r0r Penikmat #soundhoreg","KAPANLAGI.COM - KL Lovers, Lagi-lagi sebuah video kegaduhan akibat sound horeg beredar di media sosial. Video yang berisi ...",KapanLagiDotCom,2025-07-28T06:41:56Z,https://www.youtube.com/watch?v=IyChqGh8zOs,Kontra,"['Dibilang SDM rendah....marah...mencak mencak...gak terima...tapi mmg gak punya atak..gak punya sopan...gitu kok ngeyel...lama lama criminal...😂😂', 'Kena hukum sudah memasuki halaman orang', 'Anak-anak Prindavan 😮', 'Pagernya gak di kunci mbak?', 'manusia2 dungu ODGJ pendukung sound horeg !!!!!']"
INC8ESfM2vk,"Beda dari MUI, Bupati Blitar Dukung Sound Horeg Batasi di Lapangan","Wacana Bupati Blitar, Rijanto, yang ingin menggelar lomba sound horeg menuai pro dan kontra. Di tengah fatwa haram MUI ...",Tribun Jateng,2025-07-26T10:02:24Z,https://www.youtube.com/watch?v=INC8ESfM2vk,Netral,['Bodok bupati.']
